ratingOverall,ratingCeo,ratingBusinessOutlook,ratingWorkLifeBalance,ratingCultureAndValues,ratingDiversityAndInclusion,ratingSeniorLeadership,ratingRecommendToFriend,ratingCareerOpportunities,ratingCompensationAndBenefits,isCurrentJob,lengthOfEmployment,employmentStatus
4,NO_OPINION,POSITIVE,4,4,4,4,POSITIVE,4,4,1,0,REGULAR
5,NO_OPINION,NEUTRAL,5,5,5,5,POSITIVE,4,5,0,1,REGULAR
4,APPROVE,POSITIVE,1,3,2,3,NEGATIVE,4,4,1,6,REGULAR
4,NA,NA,0,0,0,0,NA,0,0,0,0,PART_TIME
4,NO_OPINION,POSITIVE,3,4,5,1,POSITIVE,3,4,0,2,PART_TIME
5,NO_OPINION,POSITIVE,5,5,5,3,POSITIVE,5,5,1,4,PART_TIME
5,NO_OPINION,POSITIVE,0,0,0,0,POSITIVE,0,0,1,2,REGULAR
2,NO_OPINION,NEUTRAL,5,2,2,2,NEGATIVE,5,3,1,2,REGULAR
3,APPROVE,NA,0,4,4,4,POSITIVE,4,4,0,9,REGULAR
2,APPROVE,POSITIVE,1,1,1,3,NEGATIVE,4,4,1,6,REGULAR
2,NO_OPINION,NEUTRAL,1,1,1,1,NEGATIVE,1,1,1,0,REGULAR
4,NA,NA,0,0,0,0,NA,0,0,0,0,REGULAR
1,NA,NA,1,1,2,1,NA,2,1,0,2,REGULAR
4,NO_OPINION,POSITIVE,3,3,5,4,POSITIVE,5,5,1,0,REGULAR
1,DISAPPROVE,NEGATIVE,1,1,1,1,NEGATIVE,2,4,1,0,REGULAR
5,APPROVE,POSITIVE,5,5,5,0,POSITIVE,5,5,1,1,REGULAR
4,APPROVE,POSITIVE,3,3,4,4,POSITIVE,3,3,0,4,REGULAR
4,APPROVE,POSITIVE,4,5,5,4,POSITIVE,3,4,0,4,REGULAR
5,NA,NA,0,0,0,0,NA,4,4,0,0,REGULAR
4,NA,NA,0,0,0,0,NA,0,0,1,2,REGULAR
4,APPROVE,NA,4,4,4,3,NA,4,5,1,2,REGULAR
4,APPROVE,POSITIVE,3,3,4,4,POSITIVE,3,3,0,4,REGULAR
4,APPROVE,POSITIVE,4,5,5,4,POSITIVE,3,4,0,4,REGULAR
5,NA,NA,0,0,0,0,NA,4,4,0,0,REGULAR
4,NA,NA,0,0,0,0,NA,0,0,1,2,REGULAR
4,APPROVE,NA,4,4,4,3,NA,4,5,1,2,REGULAR
5,NA,POSITIVE,5,5,5,0,POSITIVE,5,2,1,4,PART_TIME
5,NO_OPINION,NEUTRAL,4,5,5,5,POSITIVE,5,5,1,2,REGULAR
3,NA,POSITIVE,2,3,3,3,POSITIVE,3,3,1,4,REGULAR
4,NA,POSITIVE,5,4,5,4,POSITIVE,5,3,1,1,PART_TIME
3,DISAPPROVE,NEUTRAL,3,3,2,1,NEGATIVE,5,4,1,6,REGULAR
4,APPROVE,NEGATIVE,1,4,5,3,NEGATIVE,3,4,1,2,REGULAR
4,APPROVE,POSITIVE,3,4,5,4,POSITIVE,5,3,1,0,REGULAR
5,APPROVE,POSITIVE,4,4,5,4,POSITIVE,4,5,1,2,REGULAR
2,NO_OPINION,NEUTRAL,1,2,5,2,NEGATIVE,3,5,1,0,REGULAR
5,NA,NA,0,0,0,0,NA,0,0,1,0,PART_TIME
4,NA,NA,0,0,0,0,NA,0,0,0,2,REGULAR
5,NA,NA,5,5,5,5,NA,5,5,1,0,REGULAR
5,NO_OPINION,NEUTRAL,1,5,5,4,POSITIVE,5,3,1,0,REGULAR
5,NA,NA,0,0,0,0,NA,0,0,1,0,REGULAR
4,APPROVE,POSITIVE,4,4,4,4,POSITIVE,4,4,1,1,REGULAR
3,NO_OPINION,NEUTRAL,2,3,5,2,POSITIVE,4,4,0,1,REGULAR
5,NA,NA,3,5,4,4,NA,4,5,1,1,REGULAR
3,NO_OPINION,NEUTRAL,3,3,5,5,NEGATIVE,3,4,0,1,REGULAR
1,NA,NA,0,0,0,0,NA,0,0,0,0,REGULAR
5,NO_OPINION,POSITIVE,4,5,5,4,POSITIVE,3,4,1,1,REGULAR
5,APPROVE,POSITIVE,4,5,5,4,POSITIVE,5,5,1,6,REGULAR
4,NA,POSITIVE,3,5,4,4,POSITIVE,4,4,1,0,REGULAR
4,APPROVE,POSITIVE,4,5,5,5,POSITIVE,5,5,0,2,PART_TIME
3,NO_OPINION,NEUTRAL,4,3,4,2,POSITIVE,2,3,0,0,PART_TIME
5,APPROVE,POSITIVE,5,5,5,5,POSITIVE,5,5,1,0,PART_TIME
4,NO_OPINION,POSITIVE,5,5,5,5,POSITIVE,5,4,1,2,REGULAR
1,NO_OPINION,NEGATIVE,1,3,1,1,NEGATIVE,3,3,0,4,REGULAR
3,APPROVE,POSITIVE,5,4,3,5,POSITIVE,3,4,1,1,PART_TIME
5,APPROVE,POSITIVE,5,5,5,5,POSITIVE,5,5,1,1,REGULAR
5,APPROVE,POSITIVE,5,5,5,5,POSITIVE,5,5,1,4,REGULAR
5,DISAPPROVE,NEGATIVE,0,0,0,0,NEGATIVE,0,0,1,2,REGULAR
3,NA,NA,0,0,0,0,NA,0,0,0,1,REGULAR
2,NA,NA,1,1,4,1,NA,1,1,1,1,REGULAR
3,NA,NA,0,0,0,0,NA,0,0,1,0,REGULAR
2,APPROVE,NEUTRAL,5,3,3,1,NEGATIVE,2,3,1,2,REGULAR
4,NA,NA,4,4,4,4,NA,4,3,0,0,REGULAR
5,NA,NA,4,4,5,5,NA,5,5,1,0,REGULAR
4,NA,NA,0,0,0,0,NA,0,0,0,0,REGULAR
5,APPROVE,POSITIVE,5,5,5,5,POSITIVE,5,5,0,1,REGULAR
5,NA,NA,3,5,5,5,POSITIVE,5,5,0,0,REGULAR
5,NA,NA,3,3,3,3,NA,5,3,0,0,REGULAR
3,DISAPPROVE,POSITIVE,3,4,2,1,NEGATIVE,4,4,1,4,REGULAR
5,NO_OPINION,POSITIVE,2,4,5,3,POSITIVE,4,4,1,0,REGULAR
4,APPROVE,NEGATIVE,3,5,4,4,POSITIVE,4,4,0,4,REGULAR
1,DISAPPROVE,NEGATIVE,1,1,3,1,NEGATIVE,1,1,1,1,REGULAR
5,NA,NA,3,3,3,3,NA,5,3,0,0,REGULAR
3,DISAPPROVE,POSITIVE,3,4,2,1,NEGATIVE,4,4,1,4,REGULAR
5,NO_OPINION,POSITIVE,2,4,5,3,POSITIVE,4,4,1,0,REGULAR
4,APPROVE,NEGATIVE,3,5,4,4,POSITIVE,4,4,0,4,REGULAR
1,DISAPPROVE,NEGATIVE,1,1,3,1,NEGATIVE,1,1,1,1,REGULAR
5,APPROVE,POSITIVE,5,5,5,5,POSITIVE,5,5,1,0,REGULAR
4,NO_OPINION,NEUTRAL,4,3,5,2,POSITIVE,3,3,0,4,PART_TIME
4,NO_OPINION,NEUTRAL,2,5,5,3,POSITIVE,3,3,1,4,REGULAR
3,NA,NA,0,0,0,0,NA,0,0,1,0,REGULAR
2,NA,NA,0,0,0,0,NA,0,0,1,0,PART_TIME
4,APPROVE,POSITIVE,4,5,5,1,POSITIVE,5,5,0,2,REGULAR
4,NA,NA,3,5,5,3,NA,5,5,0,0,REGULAR
4,NA,NA,0,0,0,0,NA,0,0,1,0,REGULAR
3,APPROVE,POSITIVE,3,3,4,4,POSITIVE,3,3,1,1,PART_TIME
2,NA,NA,1,1,1,1,NA,1,1,0,1,PART_TIME
4,DISAPPROVE,NEGATIVE,3,4,5,4,NEGATIVE,3,3,1,1,REGULAR
2,DISAPPROVE,NEGATIVE,1,1,5,3,NEGATIVE,1,4,0,2,REGULAR
4,APPROVE,NA,2,3,5,3,POSITIVE,4,4,1,9,REGULAR
3,NO_OPINION,NEUTRAL,2,2,4,3,NEGATIVE,4,5,1,0,REGULAR
4,APPROVE,POSITIVE,3,3,5,3,POSITIVE,5,4,1,6,REGULAR
3,DISAPPROVE,NEGATIVE,4,3,5,3,NEGATIVE,3,2,1,6,REGULAR
4,NA,NA,0,0,0,0,NA,0,0,1,0,REGULAR
4,APPROVE,POSITIVE,5,5,5,5,POSITIVE,5,4,1,2,REGULAR
3,NO_OPINION,NEUTRAL,3,3,4,3,NEGATIVE,4,3,1,1,REGULAR
2,DISAPPROVE,NEGATIVE,1,3,2,2,NEGATIVE,2,2,1,1,REGULAR
4,APPROVE,POSITIVE,3,1,5,3,NEGATIVE,4,3,1,2,REGULAR
5,NA,POSITIVE,4,5,5,5,POSITIVE,5,5,1,1,REGULAR
5,APPROVE,POSITIVE,3,4,5,5,POSITIVE,5,5,1,2,PART_TIME
3,NA,NA,0,0,0,0,NA,0,0,0,0,REGULAR
3,NA,NA,0,0,0,0,NA,0,0,1,1,PART_TIME
5,NA,POSITIVE,4,5,5,5,POSITIVE,5,5,1,1,REGULAR
5,APPROVE,POSITIVE,3,4,5,5,POSITIVE,5,5,1,2,PART_TIME
3,NA,NA,0,0,0,0,NA,0,0,0,0,REGULAR
3,NA,NA,0,0,0,0,NA,0,0,1,1,PART_TIME
4,NA,POSITIVE,4,4,3,3,POSITIVE,5,4,1,0,REGULAR
5,APPROVE,POSITIVE,5,5,5,5,POSITIVE,5,5,1,1,REGULAR
5,NO_OPINION,POSITIVE,1,2,5,2,POSITIVE,5,5,0,0,REGULAR
5,NA,NA,5,4,4,4,NA,4,4,1,0,REGULAR
5,NA,NA,0,0,0,0,NA,0,0,0,0,REGULAR
3,NA,NA,0,0,0,0,NA,0,0,1,1,REGULAR
5,APPROVE,POSITIVE,5,5,5,5,POSITIVE,5,5,1,1,REGULAR
4,APPROVE,NEUTRAL,4,5,5,4,POSITIVE,4,5,1,0,PART_TIME
4,NO_OPINION,NEUTRAL,4,4,4,4,NA,4,4,1,1,REGULAR
5,APPROVE,POSITIVE,5,5,5,5,POSITIVE,5,5,1,2,REGULAR
4,NA,POSITIVE,4,5,5,4,POSITIVE,5,5,0,1,REGULAR
5,APPROVE,POSITIVE,5,0,5,5,POSITIVE,5,5,1,0,PART_TIME
1,NA,NA,3,2,4,2,NA,2,2,0,20,REGULAR
1,NA,NA,0,0,0,0,NA,0,0,1,1,REGULAR
5,APPROVE,POSITIVE,5,3,3,4,POSITIVE,4,5,0,0,REGULAR
4,NA,NA,0,0,0,0,NA,0,0,1,0,REGULAR
4,NA,POSITIVE,5,4,5,5,POSITIVE,5,4,0,2,REGULAR
4,APPROVE,POSITIVE,4,4,4,4,POSITIVE,4,4,1,2,REGULAR
4,NA,NA,0,0,0,0,NA,0,0,1,0,REGULAR
5,APPROVE,NA,5,5,5,5,POSITIVE,5,5,1,0,REGULAR
5,NA,NA,0,0,0,0,NA,0,0,1,0,PART_TIME
5,APPROVE,POSITIVE,0,5,5,4,POSITIVE,5,5,0,2,REGULAR
4,APPROVE,POSITIVE,4,4,4,4,POSITIVE,4,4,0,0,REGULAR
5,NA,NA,0,0,0,0,NA,0,0,0,0,PART_TIME
5,APPROVE,POSITIVE,3,5,5,5,POSITIVE,5,5,1,0,REGULAR
4,DISAPPROVE,NEUTRAL,1,1,1,1,NEGATIVE,1,1,0,4,REGULAR
4,APPROVE,POSITIVE,4,4,4,4,POSITIVE,4,4,1,2,REGULAR
4,NA,NA,0,0,0,0,NA,0,0,1,0,REGULAR
5,APPROVE,NA,5,5,5,5,POSITIVE,5,5,1,0,REGULAR
5,NA,NA,0,0,0,0,NA,0,0,1,0,PART_TIME
5,APPROVE,POSITIVE,0,5,5,4,POSITIVE,5,5,0,2,REGULAR
4,APPROVE,POSITIVE,4,4,4,4,POSITIVE,4,4,0,0,REGULAR
5,NA,NA,0,0,0,0,NA,0,0,0,0,PART_TIME
5,APPROVE,POSITIVE,3,5,5,5,POSITIVE,5,5,1,0,REGULAR
4,DISAPPROVE,NEUTRAL,1,1,1,1,NEGATIVE,1,1,0,4,REGULAR
4,DISAPPROVE,NEGATIVE,3,4,4,2,POSITIVE,5,2,1,2,REGULAR
3,NA,NA,0,0,0,0,NA,5,0,0,0,REGULAR
5,APPROVE,POSITIVE,4,4,5,5,POSITIVE,5,5,1,1,REGULAR
4,DISAPPROVE,NEGATIVE,2,3,4,3,POSITIVE,4,4,1,0,REGULAR
3,NA,NA,0,0,0,0,NA,0,0,0,0,REGULAR
4,NA,NA,0,0,0,0,NA,0,0,0,0,REGULAR
5,NA,NA,0,0,0,0,NA,0,0,1,1,REGULAR
4,NA,NA,0,0,0,0,NA,0,0,1,0,REGULAR
5,APPROVE,POSITIVE,5,5,5,5,POSITIVE,5,5,0,4,REGULAR
4,NA,NA,0,0,0,0,NA,0,0,1,0,REGULAR
2,DISAPPROVE,POSITIVE,1,1,5,1,NEGATIVE,5,2,1,2,REGULAR
4,NA,NA,3,3,4,2,NA,5,5,0,2,REGULAR
2,NA,NA,1,1,2,2,NEGATIVE,4,3,0,0,REGULAR
4,NA,NA,0,0,0,0,NA,0,0,1,0,REGULAR
4,DISAPPROVE,NEUTRAL,4,4,4,3,POSITIVE,5,5,0,1,REGULAR
4,APPROVE,POSITIVE,2,4,3,3,POSITIVE,1,3,1,2,REGULAR
4,NO_OPINION,POSITIVE,4,4,5,4,POSITIVE,4,3,1,1,REGULAR
4,NA,POSITIVE,5,4,5,5,POSITIVE,4,5,1,1,PART_TIME
4,NO_OPINION,POSITIVE,4,5,5,4,POSITIVE,5,4,0,2,REGULAR
4,NO_OPINION,POSITIVE,3,4,5,2,POSITIVE,4,4,1,4,REGULAR
4,DISAPPROVE,NEGATIVE,5,5,5,5,POSITIVE,4,5,0,2,REGULAR
4,NA,NA,5,2,5,5,NA,5,5,1,2,REGULAR
3,NA,NA,0,0,0,0,NA,0,0,0,2,REGULAR
4,APPROVE,POSITIVE,4,4,4,4,POSITIVE,4,4,0,1,REGULAR
3,NO_OPINION,NEUTRAL,2,5,5,2,NA,2,1,0,2,REGULAR
5,APPROVE,NEUTRAL,5,5,5,4,POSITIVE,2,5,0,2,REGULAR
4,APPROVE,POSITIVE,3,5,4,4,NA,5,5,1,20,REGULAR
4,APPROVE,POSITIVE,4,4,4,4,POSITIVE,4,4,1,2,REGULAR
4,NA,NA,0,0,0,0,NA,0,0,1,0,REGULAR
4,NA,NA,2,3,5,4,NA,4,4,1,2,REGULAR
5,APPROVE,POSITIVE,5,5,5,5,POSITIVE,5,5,1,1,REGULAR
3,NA,NA,0,0,0,0,NA,0,0,1,0,REGULAR
4,APPROVE,POSITIVE,5,4,4,4,POSITIVE,5,5,0,1,PART_TIME
2,NO_OPINION,NEGATIVE,1,1,2,3,NEGATIVE,3,3,0,4,REGULAR
5,APPROVE,POSITIVE,4,5,5,5,POSITIVE,5,5,1,1,REGULAR
4,NO_OPINION,POSITIVE,5,5,5,5,POSITIVE,5,4,1,4,REGULAR
5,NA,NA,3,4,3,3,NA,5,5,0,6,REGULAR
4,NA,NA,0,0,0,0,NA,0,0,1,0,REGULAR
4,NA,NA,2,4,4,4,NA,3,4,1,0,REGULAR
5,APPROVE,POSITIVE,5,5,5,5,POSITIVE,5,5,1,0,REGULAR
5,APPROVE,POSITIVE,5,5,5,5,POSITIVE,4,5,1,0,REGULAR
3,NO_OPINION,NA,2,4,4,3,NEGATIVE,3,4,0,1,REGULAR
5,NA,NA,3,5,5,4,NA,5,2,1,6,REGULAR
4,NA,POSITIVE,5,5,5,5,POSITIVE,4,4,0,4,REGULAR
4,NA,NA,0,0,0,0,NA,0,0,1,0,REGULAR
3,NA,NA,4,3,4,3,NA,4,3,0,2,REGULAR
4,NA,NA,0,0,0,0,NA,3,0,1,2,REGULAR
4,NA,NA,0,0,0,0,NA,4,0,1,0,PART_TIME
4,APPROVE,POSITIVE,2,5,5,4,POSITIVE,4,4,0,4,REGULAR
5,NA,NA,0,0,0,0,NA,0,0,1,0,REGULAR
5,APPROVE,POSITIVE,5,5,5,5,POSITIVE,5,5,0,4,REGULAR
4,NA,NA,0,0,0,0,NA,0,0,0,0,REGULAR
5,APPROVE,POSITIVE,5,5,5,5,POSITIVE,5,5,1,2,REGULAR
5,NA,NA,4,4,4,4,NA,5,4,1,2,REGULAR
5,APPROVE,NA,5,5,5,5,POSITIVE,4,5,1,6,REGULAR
5,NO_OPINION,POSITIVE,3,2,3,3,POSITIVE,4,4,0,0,REGULAR
5,APPROVE,POSITIVE,5,5,5,5,POSITIVE,5,5,0,1,REGULAR
4,NO_OPINION,NEUTRAL,3,4,4,2,POSITIVE,5,4,1,0,REGULAR
3,DISAPPROVE,POSITIVE,1,3,3,2,NEGATIVE,2,3,1,2,REGULAR
3,NA,NA,0,0,0,0,NA,0,0,1,0,PART_TIME
3,DISAPPROVE,NEGATIVE,3,2,4,1,NEGATIVE,2,3,1,4,REGULAR
3,NA,NA,2,2,2,2,NA,2,2,0,0,REGULAR
3,NA,NA,3,3,3,3,NA,3,3,0,0,REGULAR
5,APPROVE,POSITIVE,4,5,5,5,POSITIVE,5,5,1,1,REGULAR
5,APPROVE,POSITIVE,5,3,2,4,POSITIVE,0,3,0,0,REGULAR
5,NA,NA,5,5,5,5,NA,5,5,1,4,REGULAR
5,APPROVE,NEUTRAL,4,5,4,5,POSITIVE,5,5,1,4,REGULAR
4,NO_OPINION,POSITIVE,4,5,5,5,POSITIVE,4,5,1,0,REGULAR
4,NA,POSITIVE,0,0,0,0,POSITIVE,0,0,0,1,REGULAR
5,NA,NA,4,4,4,4,NA,4,4,0,1,PART_TIME
5,APPROVE,POSITIVE,5,5,5,5,POSITIVE,5,5,1,2,REGULAR
4,NO_OPINION,POSITIVE,4,5,5,5,POSITIVE,4,5,1,0,REGULAR
4,NA,POSITIVE,0,0,0,0,POSITIVE,0,0,0,1,REGULAR
5,NA,NA,4,4,4,4,NA,4,4,0,1,PART_TIME
5,APPROVE,POSITIVE,5,5,5,5,POSITIVE,5,5,1,2,REGULAR
1,DISAPPROVE,NEUTRAL,1,1,3,2,NEGATIVE,2,1,1,2,REGULAR
1,NA,NA,1,1,1,1,NA,1,1,1,1,REGULAR
3,NA,NA,0,0,0,0,NA,0,0,1,0,REGULAR
1,DISAPPROVE,NEGATIVE,1,1,1,1,NEGATIVE,1,1,1,6,REGULAR
4,DISAPPROVE,NEGATIVE,4,4,3,2,POSITIVE,4,3,1,0,REGULAR
1,APPROVE,POSITIVE,1,1,1,1,POSITIVE,1,1,1,2,REGULAR
1,NA,NA,1,1,1,1,NA,1,1,1,1,REGULAR
3,NA,NA,0,0,0,0,NA,0,0,1,0,REGULAR
1,DISAPPROVE,NEGATIVE,1,1,1,1,NEGATIVE,1,1,1,6,REGULAR
4,DISAPPROVE,NEGATIVE,4,4,3,2,POSITIVE,4,3,1,0,REGULAR
1,APPROVE,POSITIVE,1,1,1,1,POSITIVE,1,1,1,2,REGULAR
3,NA,NA,0,0,0,0,NA,0,0,0,0,PART_TIME
3,NA,NA,0,0,0,0,NA,0,0,0,0,REGULAR
3,NA,NA,0,0,0,0,NA,0,0,0,0,PART_TIME
2,NA,NA,0,0,0,0,NA,0,0,1,0,REGULAR
2,NA,NA,2,2,2,1,NEGATIVE,2,4,0,0,REGULAR
1,DISAPPROVE,NEGATIVE,1,1,1,1,NEGATIVE,1,1,0,4,REGULAR
5,APPROVE,POSITIVE,4,5,5,4,POSITIVE,5,5,1,2,REGULAR
5,NA,NA,0,0,0,0,NA,5,0,1,0,REGULAR
5,NO_OPINION,POSITIVE,3,3,5,3,POSITIVE,2,3,0,0,REGULAR
4,NA,NA,0,0,0,0,NA,0,0,1,0,REGULAR
5,NA,NA,0,0,0,0,NA,0,0,1,0,REGULAR
5,APPROVE,POSITIVE,5,5,5,5,POSITIVE,5,5,1,2,PART_TIME
4,NA,NA,0,0,0,0,NA,0,0,1,0,REGULAR
5,NA,NA,4,4,4,4,NA,4,4,0,0,REGULAR
4,NA,NA,0,0,0,0,NA,0,0,1,0,REGULAR
4,NO_OPINION,NEUTRAL,5,3,4,3,POSITIVE,5,3,1,0,REGULAR
4,NA,NA,3,4,4,3,NA,4,3,0,1,PART_TIME
2,DISAPPROVE,NEGATIVE,4,2,3,1,NEGATIVE,3,4,1,4,REGULAR
3,NO_OPINION,NEGATIVE,1,5,5,1,NEGATIVE,5,1,1,0,REGULAR
4,NA,NA,2,3,2,3,NA,3,4,1,4,PART_TIME
4,DISAPPROVE,NEGATIVE,3,4,3,2,NEGATIVE,4,3,1,6,REGULAR
3,DISAPPROVE,POSITIVE,1,2,3,4,POSITIVE,3,1,1,1,REGULAR
5,APPROVE,POSITIVE,3,5,5,4,POSITIVE,5,3,0,2,REGULAR
5,NA,NA,0,0,0,0,NA,0,0,0,0,REGULAR
4,NA,NA,3,3,3,3,NA,3,3,0,4,REGULAR
5,NA,NA,0,0,0,0,NA,0,0,1,0,REGULAR
4,APPROVE,POSITIVE,4,4,4,4,POSITIVE,4,4,1,0,PART_TIME
4,NA,NA,0,0,0,0,NA,0,0,0,0,REGULAR
4,NO_OPINION,POSITIVE,2,5,5,3,POSITIVE,5,5,0,4,REGULAR
3,APPROVE,POSITIVE,3,3,3,3,POSITIVE,3,3,0,9,REGULAR
5,NO_OPINION,NEUTRAL,3,4,4,4,POSITIVE,4,5,1,4,REGULAR
4,NA,NA,0,0,0,0,NA,2,0,0,0,REGULAR
5,APPROVE,POSITIVE,5,5,5,0,POSITIVE,5,5,1,0,PART_TIME
4,APPROVE,POSITIVE,3,4,4,4,POSITIVE,4,4,1,6,REGULAR
4,NA,NA,0,0,0,0,NA,0,0,1,2,REGULAR
1,DISAPPROVE,POSITIVE,1,1,1,1,NEGATIVE,3,3,1,1,REGULAR
3,DISAPPROVE,NEGATIVE,2,2,4,3,POSITIVE,4,2,1,6,REGULAR
5,APPROVE,POSITIVE,5,5,5,5,POSITIVE,5,5,1,0,REGULAR
5,APPROVE,POSITIVE,4,5,5,5,POSITIVE,5,5,1,0,REGULAR
4,APPROVE,POSITIVE,4,4,5,4,POSITIVE,5,5,1,2,REGULAR
5,NO_OPINION,NEUTRAL,3,3,0,3,POSITIVE,5,4,0,0,REGULAR
3,NA,NA,0,0,0,0,NA,0,0,1,0,REGULAR
5,APPROVE,POSITIVE,5,5,5,5,POSITIVE,5,5,1,6,REGULAR
5,NA,NA,0,0,0,0,NA,0,0,1,0,REGULAR
5,NA,NA,5,5,5,5,NA,5,5,1,0,PART_TIME
4,NO_OPINION,NEUTRAL,3,3,3,4,POSITIVE,4,3,1,2,REGULAR
5,APPROVE,POSITIVE,5,5,5,5,POSITIVE,5,5,1,0,REGULAR
5,APPROVE,POSITIVE,4,5,5,4,POSITIVE,5,4,0,0,REGULAR
5,APPROVE,POSITIVE,4,5,4,4,POSITIVE,5,5,0,6,REGULAR
4,APPROVE,NA,0,3,3,0,POSITIVE,0,0,0,0,PART_TIME
4,NO_OPINION,NEUTRAL,2,4,5,4,NEGATIVE,5,4,1,6,REGULAR
5,APPROVE,POSITIVE,3,5,5,4,POSITIVE,5,4,1,0,REGULAR
3,DISAPPROVE,NEGATIVE,3,3,3,3,NEGATIVE,2,2,0,2,REGULAR
3,APPROVE,NEUTRAL,3,3,4,3,POSITIVE,2,2,1,2,REGULAR
2,DISAPPROVE,NEGATIVE,1,1,1,1,NEGATIVE,1,1,1,0,REGULAR
2,DISAPPROVE,NEUTRAL,3,1,2,1,NEGATIVE,2,2,1,0,REGULAR
3,NA,NA,3,4,4,3,NA,4,4,0,1,REGULAR
5,NA,NA,0,0,0,0,NA,0,0,1,0,REGULAR
4,NO_OPINION,NEUTRAL,3,5,5,4,POSITIVE,5,4,0,1,REGULAR
2,DISAPPROVE,NEUTRAL,1,1,4,4,NEGATIVE,2,3,0,2,PART_TIME
2,DISAPPROVE,NEUTRAL,1,1,2,2,NEGATIVE,3,3,1,2,REGULAR
4,NO_OPINION,POSITIVE,2,5,5,4,POSITIVE,5,5,1,4,REGULAR
5,NO_OPINION,NEUTRAL,4,5,4,4,POSITIVE,5,5,1,1,PART_TIME
5,APPROVE,POSITIVE,3,5,4,5,POSITIVE,5,5,0,9,REGULAR
4,APPROVE,POSITIVE,3,3,4,4,POSITIVE,5,4,1,4,REGULAR
5,NA,NA,0,0,0,0,NA,0,0,1,0,REGULAR
4,APPROVE,POSITIVE,3,4,5,3,POSITIVE,3,4,0,1,REGULAR
5,NA,NA,5,5,5,5,NA,5,5,1,0,REGULAR
5,APPROVE,POSITIVE,1,5,4,5,POSITIVE,5,4,0,4,REGULAR
4,NA,NA,0,4,0,0,NA,4,4,1,1,REGULAR
4,APPROVE,POSITIVE,4,4,4,4,POSITIVE,4,4,1,0,REGULAR
3,DISAPPROVE,NEGATIVE,1,3,3,2,POSITIVE,3,2,1,4,REGULAR
3,DISAPPROVE,NEGATIVE,2,2,2,2,NEGATIVE,2,2,1,0,REGULAR
2,APPROVE,NA,1,4,5,5,NA,3,2,0,2,REGULAR
2,NA,NA,4,2,3,1,NA,2,4,0,4,REGULAR
3,DISAPPROVE,NEGATIVE,1,3,3,2,POSITIVE,3,2,1,4,REGULAR
3,DISAPPROVE,NEGATIVE,2,2,2,2,NEGATIVE,2,2,1,0,REGULAR
2,APPROVE,NA,1,4,5,5,NA,3,2,0,2,REGULAR
2,NA,NA,4,2,3,1,NA,2,4,0,4,REGULAR
5,NO_OPINION,POSITIVE,3,5,5,4,POSITIVE,4,5,1,1,REGULAR
5,NA,NA,4,3,5,4,NA,4,5,1,0,REGULAR
4,DISAPPROVE,NEGATIVE,4,3,4,3,POSITIVE,4,3,1,4,REGULAR
5,NO_OPINION,NEUTRAL,3,4,3,4,NEGATIVE,3,4,0,0,PART_TIME
4,NA,POSITIVE,5,4,5,5,POSITIVE,4,5,1,1,PART_TIME
3,NA,NA,0,0,0,0,NA,0,0,0,0,REGULAR
5,NA,NA,4,3,5,4,NA,4,5,1,0,REGULAR
4,DISAPPROVE,NEGATIVE,4,3,4,3,POSITIVE,4,3,1,4,REGULAR
5,NO_OPINION,NEUTRAL,3,4,3,4,NEGATIVE,3,4,0,0,PART_TIME
4,NA,POSITIVE,5,4,5,5,POSITIVE,4,5,1,1,PART_TIME
3,NA,NA,0,0,0,0,NA,0,0,0,0,REGULAR
5,APPROVE,POSITIVE,5,5,5,4,POSITIVE,0,5,0,0,REGULAR
5,APPROVE,POSITIVE,3,4,5,3,POSITIVE,5,5,0,4,REGULAR
5,APPROVE,POSITIVE,5,5,5,5,POSITIVE,5,5,1,1,REGULAR
2,NA,NA,0,0,0,0,NA,0,0,1,0,REGULAR
5,NA,NA,0,0,0,0,NA,0,0,1,0,REGULAR
5,APPROVE,POSITIVE,4,4,4,5,POSITIVE,5,4,1,6,REGULAR
5,NA,NA,0,0,0,0,NA,0,0,1,4,REGULAR
5,NA,NA,0,0,0,0,NA,0,0,1,0,REGULAR
5,NO_OPINION,POSITIVE,4,4,3,3,POSITIVE,5,4,1,0,REGULAR
4,NA,NA,0,0,0,0,NA,0,0,0,0,REGULAR
2,NA,NA,1,1,3,2,NA,2,3,1,6,REGULAR
5,NO_OPINION,NEUTRAL,3,4,5,3,NEGATIVE,3,4,1,0,PART_TIME
5,NA,NA,0,0,0,0,NA,0,0,1,0,REGULAR
5,NA,NA,0,0,0,0,NA,0,0,0,0,NA
4,DISAPPROVE,NEGATIVE,3,4,3,2,POSITIVE,4,4,1,0,REGULAR
3,NA,NA,0,0,0,0,NA,0,0,1,0,REGULAR
1,NA,NA,0,0,0,0,NA,0,0,1,0,PART_TIME
1,DISAPPROVE,NEGATIVE,1,4,4,1,NEGATIVE,1,4,0,2,REGULAR
3,DISAPPROVE,NEUTRAL,1,2,2,2,NEGATIVE,2,3,1,0,REGULAR
3,NA,NA,3,2,5,3,NA,2,3,0,1,REGULAR
4,APPROVE,POSITIVE,3,4,4,4,POSITIVE,5,4,1,1,REGULAR
2,DISAPPROVE,NEUTRAL,1,1,1,1,NEGATIVE,1,3,0,2,REGULAR
